labels,filepaths
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\13\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\14\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\14\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\15\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\15\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\16\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\16\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\17\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\17\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\18\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\18\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\19\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\19\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\20\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\20\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\21\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\21\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\22\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\22\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\23\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\23\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\24\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\24\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\25\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\25\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\26\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\26\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\27\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\27\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\28\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\28\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\29\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\29\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\30\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\30\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\31\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\31\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\32\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\32\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\33\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\33\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\34\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\34\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\35\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\35\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\36\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\36\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\37\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\37\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\38\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\38\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\39\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\39\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\40\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\40\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\41\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\41\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\42\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\42\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\43\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\43\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\44\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\44\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\45\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\45\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\46\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\46\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\47\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\47\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\48\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\48\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\49\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus arundinaceus_Great Reed Warbler+Aegithalos caudatus_Long-tailed Tit\49\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\0\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\0\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\1\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\1\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\2\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\2\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\3\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\3\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\4\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\4\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\5\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\5\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\6\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\6\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\7\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\7\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\8\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\8\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\9\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\9\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\10\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\10\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\11\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\11\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\12\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\12\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\13\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\13\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\14\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\14\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\15\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\15\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\16\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow,Acrocephalus arundinaceus_Great Reed Warbler+Amphispiza bilineata_Black-throated Sparrow\16\separation\1.wav
